id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7480780,2010-01-02 11:17:00,1640,5171,$1091.70,Swipe Transaction,35503,Adrian,MI,49221.0,8111,
7480781,2010-01-02 11:17:00,1885,2435,$39.34,Swipe Transaction,29974,Winder,GA,30680.0,7538,
7480782,2010-01-02 11:18:00,199,1031,$131.47,Swipe Transaction,6165,Allen,TX,75002.0,5912,
7480783,2010-01-02 11:18:00,1251,5156,$31.09,Swipe Transaction,90505,El Cajon,CA,92021.0,5211,
7480784,2010-01-02 11:19:00,421,2177,$21.38,Swipe Transaction,34702,Cedar Rapids,IA,52405.0,5310,
7480785,2010-01-02 11:19:00,1150,4672,$14.94,Swipe Transaction,15715,Hurst,TX,76054.0,5411,
7480786,2010-01-02 11:19:00,1238,1195,$134.56,Swipe Transaction,6134,Arlington,VA,22203.0,5300,
7480788,2010-01-02 11:19:00,1772,5918,$8.77,Swipe Transaction,12029,Rancho Cucamonga,CA,91730.0,5411,
7480789,2010-01-02 11:19:00,1908,5945,$106.29,Swipe Transaction,98374,Knoxville,TN,37950.0,5411,
7480790,2010-01-02 11:20:00,285,2156,$12.03,Swipe Transaction,2611,Watsonville,CA,95076.0,5411,
7480791,2010-01-02 11:20:00,457,4222,$7.78,Swipe Transaction,45580,Charlotte,NC,28215.0,5912,
7480792,2010-01-02 11:20:00,547,5526,$45.34,Swipe Transaction,95759,Delavan,WI,53115.0,4900,
7480793,2010-01-02 11:20:00,912,4197,$1.06,Swipe Transaction,55416,Miami,FL,33186.0,5411,
7480794,2010-01-02 11:20:00,1512,2582,$16.54,Swipe Transaction,61195,Indianapolis,IN,46236.0,5541,
7480795,2010-01-02 11:20:00,1752,3880,$71.82,Swipe Transaction,60569,Mamou,LA,70554.0,5300,
7480796,2010-01-02 11:21:00,250,5136,$20.36,Online Transaction,39261,ONLINE,,,5815,
7480797,2010-01-02 11:21:00,321,5755,$2.21,Swipe Transaction,25717,Mosinee,WI,54455.0,5812,
7480798,2010-01-02 11:21:00,810,4309,$100.00,Swipe Transaction,27092,Louisville,KY,40213.0,4829,
7480799,2010-01-02 11:21:00,1551,2988,$20.11,Swipe Transaction,51329,Lincoln,IL,62656.0,5813,
7480800,2010-01-02 11:22:00,386,3673,$18.13,Online Transaction,18563,ONLINE,,,4121,
7480801,2010-01-02 11:22:00,1141,237,$27.11,Swipe Transaction,11901,Westfield,NC,27053.0,5300,
7480802,2010-01-02 11:22:00,1169,2485,$33.67,Online Transaction,16798,ONLINE,,,4121,
7480803,2010-01-02 11:23:00,13,2941,$7.32,Swipe Transaction,92542,Fort Knox,KY,40121.0,5813,
7480804,2010-01-02 11:23:00,156,5438,$25.92,Online Transaction,42332,ONLINE,,,5192,
7480806,2010-01-02 11:23:00,397,2574,$94.07,Swipe Transaction,48919,Philadelphia,PA,19134.0,5311,
7480807,2010-01-02 11:23:00,774,83,$31.76,Swipe Transaction,5299,Twin Falls,ID,83301.0,5912,
7480808,2010-01-02 11:23:00,996,4661,$21.40,Swipe Transaction,22204,Hollywood,FL,33024.0,5541,
7480809,2010-01-02 11:23:00,1067,3382,$14.19,Swipe Transaction,61195,Derby,KS,67037.0,5541,
7480810,2010-01-02 11:23:00,1362,0,$16.20,Swipe Transaction,88646,Burke,VA,22015.0,5812,
7480811,2010-01-02 11:23:00,1517,72,$31.91,Swipe Transaction,87625,Woodbridge,VA,22191.0,5812,
7480812,2010-01-02 11:24:00,719,5518,$12.69,Swipe Transaction,42784,Rigby,ID,83442.0,5411,
7480813,2010-01-02 11:25:00,252,5407,$78.50,Swipe Transaction,68751,Crestline,OH,44827.0,5651,
7480814,2010-01-02 11:25:00,478,1099,$88.61,Swipe Transaction,86410,Suwanee,GA,30024.0,5211,
7480816,2010-01-02 11:25:00,1176,5003,$149.41,Online Transaction,37387,ONLINE,,,4899,
7480817,2010-01-02 11:25:00,1877,5449,$68.28,Swipe Transaction,75781,Seattle,WA,98146.0,5411,
7480818,2010-01-02 11:26:00,98,4237,$2.99,Swipe Transaction,75781,Seymour,IL,61875.0,5411,
7480819,2010-01-02 11:26:00,323,2467,$38.05,Swipe Transaction,32901,Fresno,CA,93725.0,7995,
7480820,2010-01-02 11:26:00,467,3914,$130.98,Swipe Transaction,60569,Chattanooga,TN,37421.0,5300,
7480821,2010-01-02 11:26:00,1103,4984,$29.86,Swipe Transaction,85988,Spirit Lake,ID,83869.0,7832,
7480822,2010-01-02 11:26:00,1177,3030,$21.25,Online Transaction,88459,ONLINE,,,5311,
7480823,2010-01-02 11:27:00,1228,15,$87.06,Online Transaction,79050,ONLINE,,,4900,
7480824,2010-01-02 11:28:00,1106,2183,$12.58,Swipe Transaction,44796,Glendale,CA,91205.0,5912,
7480825,2010-01-02 11:28:00,1412,3436,$51.44,Swipe Transaction,31022,Bowling Green,KY,42103.0,5300,
7480827,2010-01-02 11:30:00,997,5825,$1.25,Swipe Transaction,14528,Chula Vista,CA,91913.0,5499,
7480828,2010-01-02 11:30:00,1595,2472,$23.12,Swipe Transaction,66428,Bronx,NY,10463.0,4121,
7480829,2010-01-02 11:30:00,1859,2241,$5.97,Swipe Transaction,88646,Monsey,NY,10952.0,5812,
7480831,2010-01-02 11:31:00,712,5506,$53.00,Swipe Transaction,26810,Chula Vista,CA,91910.0,5541,
7480834,2010-01-02 11:31:00,1432,4958,$45.78,Swipe Transaction,59292,Lake Hopatcong,NJ,7849.0,5813,
7480835,2010-01-02 11:32:00,385,2871,$13.51,Swipe Transaction,75936,Bluffton,SC,29910.0,5814,Bad PIN
7480836,2010-01-02 11:32:00,467,4278,$9.13,Swipe Transaction,58989,Chattanooga,TN,37415.0,5411,
7480837,2010-01-02 11:32:00,1147,2042,$27.39,Swipe Transaction,25887,New Brunswick,NJ,8901.0,5814,
7480838,2010-01-02 11:32:00,1675,4692,$16.13,Online Transaction,9932,ONLINE,,,5311,
7480839,2010-01-02 11:32:00,1725,4998,$92.49,Swipe Transaction,48919,Henrico,VA,23228.0,5311,
7480840,2010-01-02 11:33:00,1381,3738,$177.73,Online Transaction,17976,ONLINE,,,4900,
7480841,2010-01-02 11:33:00,1411,3778,$18.16,Swipe Transaction,67950,Saint Charles,IL,60174.0,5300,
7480842,2010-01-02 11:34:00,349,4314,$7.04,Swipe Transaction,63812,North Lawrence,OH,44666.0,5411,
7480843,2010-01-02 11:34:00,368,2226,$51.38,Online Transaction,50404,ONLINE,,,4784,
7480844,2010-01-02 11:34:00,1296,3708,$12.24,Swipe Transaction,14636,Longwood,FL,32750.0,4121,
7480845,2010-01-02 11:34:00,1857,5498,$38.14,Swipe Transaction,72351,Florham Park,NJ,7932.0,5541,
7480846,2010-01-02 11:35:00,462,5988,$31.88,Swipe Transaction,60569,Easton,PA,18040.0,5300,
7480847,2010-01-02 11:35:00,633,2597,$62.11,Swipe Transaction,20561,Gardena,CA,90248.0,5912,
7480848,2010-01-02 11:35:00,803,1172,$5.42,Swipe Transaction,32193,Turlock,CA,95382.0,5921,
7480849,2010-01-02 11:35:00,1445,5753,$14.40,Swipe Transaction,21536,Claypool,IN,46510.0,5912,
7480850,2010-01-02 11:35:00,1654,4276,$-95.00,Swipe Transaction,68671,Naugatuck,CT,6770.0,5541,
7480851,2010-01-02 11:35:00,1811,3355,$44.15,Swipe Transaction,67570,Menlo Park,CA,94025.0,5311,
7480852,2010-01-02 11:36:00,227,5867,$46.05,Swipe Transaction,60569,Minneapolis,MN,55423.0,5300,
7480853,2010-01-02 11:36:00,359,2489,$27.42,Swipe Transaction,59397,Palm Harbor,FL,34683.0,5812,
7480854,2010-01-02 11:36:00,720,4136,$78.60,Swipe Transaction,18443,Detroit,MI,48209.0,4900,
7480855,2010-01-02 11:36:00,746,958,$7.84,Swipe Transaction,51961,Brooklyn,NY,11212.0,5813,
7480856,2010-01-02 11:36:00,858,4735,$14.54,Swipe Transaction,87937,Gonzales,TX,78629.0,7542,
7480857,2010-01-02 11:36:00,1863,2213,$6.34,Swipe Transaction,59935,Battle Creek,MI,49015.0,5499,
7480858,2010-01-02 11:37:00,986,4755,$17.83,Swipe Transaction,18289,Freeport,NY,11520.0,5310,
7480859,2010-01-02 11:37:00,1144,4141,$34.56,Swipe Transaction,13646,Houston,TX,77088.0,7538,
7480861,2010-01-02 11:37:00,1989,3800,$311.53,Swipe Transaction,16041,South Ozone Park,NY,11420.0,7802,
7480862,2010-01-02 11:38:00,176,2943,$51.03,Online Transaction,73186,ONLINE,,,4814,
7480865,2010-01-02 11:39:00,164,3210,$17.07,Swipe Transaction,75781,Findlay,OH,45840.0,5411,
7480866,2010-01-02 11:39:00,323,2135,$45.65,Swipe Transaction,34488,Arcadia,CA,91007.0,7802,
7480867,2010-01-02 11:39:00,1078,225,$59.25,Swipe Transaction,71038,Hudson,IL,61748.0,5912,
7480868,2010-01-02 11:39:00,1549,3264,$55.00,Swipe Transaction,22204,Houston,TX,77096.0,5541,
7480869,2010-01-02 11:39:00,1842,5426,$80.00,Swipe Transaction,27092,Rio Rancho,NM,87124.0,4829,
7480870,2010-01-02 11:40:00,1487,2978,$20.37,Swipe Transaction,75936,Mars,PA,16046.0,5814,
7480871,2010-01-02 11:41:00,737,148,$41.75,Swipe Transaction,11468,Bend,OR,97701.0,5970,
7480872,2010-01-02 11:41:00,814,4536,$4.02,Swipe Transaction,46127,Palm Bay,FL,32905.0,5411,
7480873,2010-01-02 11:41:00,1169,5174,$48.41,Online Transaction,41122,ONLINE,,,4784,
7480875,2010-01-02 11:42:00,979,5421,$120.00,Swipe Transaction,27092,Pomona,CA,91768.0,4829,
7480876,2010-01-02 11:42:00,1077,4104,$1.83,Online Transaction,16798,ONLINE,,,4121,
7480878,2010-01-02 11:42:00,1699,5043,$146.00,Swipe Transaction,59148,San Jose,CA,95134.0,5300,
7480879,2010-01-02 11:42:00,1776,4938,$69.54,Online Transaction,39021,ONLINE,,,4784,
7480880,2010-01-02 11:43:00,1283,4570,$90.50,Swipe Transaction,60569,Vancouver,WA,98661.0,5300,
7480882,2010-01-02 11:43:00,1785,2037,$4.87,Swipe Transaction,72926,Brownsville,TX,78520.0,5411,
7480884,2010-01-02 11:44:00,940,2224,$9.96,Swipe Transaction,26810,Miami,FL,33155.0,5541,
7480885,2010-01-02 11:44:00,1237,3372,$78.11,Swipe Transaction,30286,Waukegan,IL,60087.0,4814,
7480886,2010-01-02 11:44:00,1654,4276,$95.00,Swipe Transaction,68671,Naugatuck,CT,6770.0,5541,
7480887,2010-01-02 11:44:00,1818,4711,$68.06,Swipe Transaction,61791,Virginia Beach,VA,23451.0,5411,
7480888,2010-01-02 11:44:00,1834,1119,$8.83,Swipe Transaction,12829,Lubbock,TX,79413.0,5912,
7480889,2010-01-02 11:45:00,747,2549,$5.82,Swipe Transaction,22484,New Matamoras,OH,45767.0,5411,
7480890,2010-01-02 11:45:00,876,3918,$5.41,Swipe Transaction,22938,Depew,NY,14043.0,5812,
7480891,2010-01-02 11:45:00,1370,170,$46.65,Swipe Transaction,11559,Elk Grove,CA,95624.0,5813,
7480892,2010-01-02 11:46:00,763,4993,$108.26,Swipe Transaction,51793,Wynnewood,PA,19096.0,5211,
7480893,2010-01-02 11:46:00,1006,4723,$1.65,Swipe Transaction,98345,Hobart,IN,46342.0,5813,
7480895,2010-01-02 11:46:00,1904,2555,$9.70,Swipe Transaction,61195,Mcalester,OK,74501.0,5541,
7480896,2010-01-02 11:47:00,81,96,$12.28,Swipe Transaction,25887,Seguin,TX,78155.0,5814,
7480897,2010-01-02 11:47:00,235,5126,$1.59,Swipe Transaction,50783,New York,NY,10026.0,5411,
7480898,2010-01-02 11:47:00,1345,3775,$32.96,Swipe Transaction,20519,Baton Rouge,LA,70805.0,5942,
7480899,2010-01-02 11:47:00,1606,2790,$19.52,Swipe Transaction,35451,Selma,AL,36701.0,5812,
7480900,2010-01-02 11:48:00,316,5857,$0.38,Swipe Transaction,14528,Houston,TX,77047.0,5499,
7480901,2010-01-02 11:48:00,641,4718,$40.00,Swipe Transaction,27092,Upper Sandusky,OH,43351.0,4829,
7480902,2010-01-02 11:48:00,1067,3382,$14.71,Swipe Transaction,75781,Derby,KS,67037.0,5411,
7480903,2010-01-02 11:48:00,1331,5027,$1.59,Swipe Transaction,25887,Olympia,WA,98516.0,5814,
7480904,2010-01-02 11:48:00,1899,5969,$15.36,Swipe Transaction,50783,Bremerton,WA,98312.0,5411,
7480906,2010-01-02 11:49:00,1238,1195,$106.49,Swipe Transaction,2177,Arlington,VA,22204.0,5411,
7480907,2010-01-02 11:49:00,1662,4541,$148.15,Swipe Transaction,61709,Belleville,IL,62221.0,4900,
7480908,2010-01-02 11:50:00,229,5942,$18.44,Online Transaction,23329,ONLINE,,,5193,
7480909,2010-01-02 11:50:00,565,5459,$40.00,Swipe Transaction,27092,Carrollton,TX,75007.0,4829,
7480910,2010-01-02 11:50:00,793,4234,$0.91,Swipe Transaction,43741,Fort Lauderdale,FL,33309.0,5411,
7480911,2010-01-02 11:50:00,1031,196,$55.22,Swipe Transaction,79410,Bennett,CO,80102.0,5300,
7480912,2010-01-02 11:50:00,1381,3738,$8.82,Swipe Transaction,55060,Mentor,OH,44060.0,5812,
7480913,2010-01-02 11:51:00,2,3298,$81.41,Swipe Transaction,61806,Bronx,NY,10460.0,5912,
7480914,2010-01-02 11:51:00,712,5506,$56.93,Swipe Transaction,26810,Chula Vista,CA,91910.0,5541,
7480915,2010-01-02 11:51:00,804,17,$9.78,Swipe Transaction,59397,Bowling Green,KY,42103.0,5812,
7480916,2010-01-02 11:51:00,828,3767,$144.64,Online Transaction,61641,ONLINE,,,4900,
7480917,2010-01-02 11:51:00,912,3845,$8.67,Swipe Transaction,55416,Miami,FL,33186.0,5411,
7480918,2010-01-02 11:51:00,1334,1157,$1.09,Swipe Transaction,14528,Tonawanda,NY,14150.0,5499,
7480919,2010-01-02 11:52:00,359,2489,$31.37,Swipe Transaction,59397,Palm Harbor,FL,34683.0,5812,Insufficient Balance
7480920,2010-01-02 11:52:00,571,5960,$17.01,Swipe Transaction,60569,Hedgesville,WV,25427.0,5300,
7480921,2010-01-02 11:52:00,712,5506,$-53.00,Swipe Transaction,26810,Chula Vista,CA,91910.0,5541,Insufficient Balance
7480922,2010-01-02 11:52:00,1424,4710,$80.00,Swipe Transaction,27092,Lake Havasu City,AZ,86405.0,4829,
7480923,2010-01-02 11:52:00,1654,4276,$63.04,Swipe Transaction,68671,Naugatuck,CT,6770.0,5541,
7480924,2010-01-02 11:53:00,1,4652,$16.49,Online Transaction,18563,ONLINE,,,4121,
7480925,2010-01-02 11:53:00,137,5442,$73.62,Swipe Transaction,61195,Johnson City,TN,37604.0,5541,
7480929,2010-01-02 11:54:00,246,1158,$25.76,Swipe Transaction,93332,Minneapolis,MN,55419.0,7542,
7480930,2010-01-02 11:54:00,428,3842,$34.46,Swipe Transaction,34490,Atkinson,NH,3811.0,5719,
7480932,2010-01-02 11:54:00,989,2511,$23.31,Swipe Transaction,41983,Chantilly,VA,20152.0,5411,
7480933,2010-01-02 11:54:00,1549,3264,$47.28,Swipe Transaction,22204,Houston,TX,77096.0,5541,
7480934,2010-01-02 11:54:00,1557,2102,$185.62,Online Transaction,73186,ONLINE,,,4814,
7480935,2010-01-02 11:54:00,1963,5418,$28.90,Swipe Transaction,88852,Vacaville,CA,95687.0,4121,
7480937,2010-01-02 11:55:00,1830,4083,$75.88,Swipe Transaction,3822,Hopkins,SC,29061.0,4131,
7480938,2010-01-02 11:56:00,287,5783,$13.81,Swipe Transaction,90222,Hitchcock,TX,77563.0,5411,
7480939,2010-01-02 11:56:00,597,4117,$73.21,Swipe Transaction,32175,San Francisco,CA,94132.0,7538,
7480941,2010-01-02 11:56:00,1135,4977,$8.02,Swipe Transaction,75781,Blue Springs,MO,64015.0,5411,
7480942,2010-01-02 11:57:00,303,149,$59.41,Swipe Transaction,32858,Fountain,CO,80817.0,5311,
7480943,2010-01-02 11:57:00,1407,4695,$81.07,Swipe Transaction,60580,Bessemer,AL,35023.0,5300,
7480944,2010-01-02 11:57:00,1575,224,$100.00,Swipe Transaction,27092,Osprey,FL,34229.0,4829,
7480946,2010-01-02 11:58:00,1451,5530,$21.74,Swipe Transaction,38697,Revere,MA,2151.0,4121,
7480947,2010-01-02 11:58:00,1549,3264,$-55.00,Swipe Transaction,22204,Houston,TX,77096.0,5541,
7480948,2010-01-02 12:00:00,137,5442,$92.02,Swipe Transaction,48795,Johnson City,TN,37604.0,5912,
7480949,2010-01-02 12:00:00,278,2518,$35.33,Swipe Transaction,60569,Houston,TX,77063.0,5300,
7480950,2010-01-02 12:00:00,421,2177,$-89.00,Swipe Transaction,43293,Cedar Rapids,IA,52405.0,5499,
7480951,2010-01-02 12:00:00,891,5096,$17.57,Swipe Transaction,59292,Van Buren,AR,72956.0,5813,
7480952,2010-01-02 12:01:00,421,2177,$89.00,Swipe Transaction,43293,Cedar Rapids,IA,52405.0,5499,
7480953,2010-01-02 12:01:00,746,958,$80.00,Swipe Transaction,27092,Brooklyn,NY,11219.0,4829,
7480954,2010-01-02 12:01:00,1106,2183,$11.83,Online Transaction,9932,ONLINE,,,5311,
7480955,2010-01-02 12:02:00,53,3267,$92.98,Swipe Transaction,61195,Sutter Creek,CA,95685.0,5541,
7480956,2010-01-02 12:02:00,303,984,$104.08,Swipe Transaction,60569,Brighton,CO,80601.0,5300,
7480957,2010-01-02 12:02:00,762,1080,$14.40,Swipe Transaction,69972,Caledonia,OH,43314.0,5814,
7480958,2010-01-02 12:02:00,1843,4553,$202.04,Swipe Transaction,19363,Minooka,IL,60447.0,4112,
7480959,2010-01-02 12:02:00,1874,5789,$-93.00,Swipe Transaction,59935,Miami,FL,33175.0,5499,
7480960,2010-01-02 12:03:00,248,1030,$100.00,Swipe Transaction,27092,Tampa,FL,33610.0,4829,
7480961,2010-01-02 12:03:00,1504,3409,$15.54,Swipe Transaction,86959,Lubbock,TX,79416.0,5311,
7480962,2010-01-02 12:03:00,1812,2531,$168.97,Swipe Transaction,81175,North Little Rock,AR,72116.0,4900,
7480963,2010-01-02 12:03:00,1910,4615,$65.00,Swipe Transaction,59935,Bradenton,FL,34203.0,5499,
7480964,2010-01-02 12:04:00,164,3748,$16.10,Swipe Transaction,25887,Delphos,OH,45833.0,5814,
7480965,2010-01-02 12:04:00,1203,3429,$41.85,Swipe Transaction,90548,Lake George,NY,12845.0,5211,
7480966,2010-01-02 12:04:00,1605,3231,$60.00,Swipe Transaction,27092,Amelia,OH,45102.0,4829,
7480967,2010-01-02 12:04:00,1694,5944,$100.00,Swipe Transaction,27092,Caldwell,NJ,7006.0,4829,
7480968,2010-01-02 12:04:00,1771,2607,$1.99,Swipe Transaction,68450,Roseville,CA,95678.0,5411,
7480969,2010-01-02 12:04:00,1910,4615,$-65.00,Swipe Transaction,59935,Bradenton,FL,34203.0,5499,
7480970,2010-01-02 12:05:00,53,3267,$-92.00,Swipe Transaction,61195,Sutter Creek,CA,95685.0,5541,
7480971,2010-01-02 12:05:00,421,2177,$30.85,Swipe Transaction,43293,Cedar Rapids,IA,52405.0,5499,
7480972,2010-01-02 12:05:00,580,2961,$56.52,Online Transaction,39021,ONLINE,,,4784,
7480973,2010-01-02 12:05:00,727,4698,$6.63,Swipe Transaction,8555,Saint Louis,MO,63112.0,5411,
7480974,2010-01-02 12:05:00,1256,5160,$100.02,Swipe Transaction,44887,Stratford,CT,6614.0,7538,
7480976,2010-01-02 12:06:00,50,5471,$91.70,Swipe Transaction,17613,Iron Mountain,MI,49801.0,5411,
7480977,2010-01-02 12:06:00,359,2489,$33.05,Swipe Transaction,98721,Crystal Beach,FL,34681.0,5812,
7480979,2010-01-02 12:06:00,1712,3291,$64.55,Swipe Transaction,13646,Dallas,TX,75240.0,7538,
7480980,2010-01-02 12:06:00,1874,5789,$58.00,Swipe Transaction,59935,Miami,FL,33175.0,5499,
7480981,2010-01-02 12:06:00,1910,4615,$13.32,Swipe Transaction,59935,Bradenton,FL,34203.0,5499,
7480982,2010-01-02 12:07:00,52,4976,$0.83,Swipe Transaction,83271,Walden,NY,12586.0,4214,
7480983,2010-01-02 12:07:00,211,3739,$35.22,Online Transaction,73186,ONLINE,,,4814,Bad CVV
7480984,2010-01-02 12:07:00,1075,3287,$0.39,Swipe Transaction,86438,Louisville,KY,40299.0,5499,
7480985,2010-01-02 12:07:00,1515,5557,$77.32,Swipe Transaction,16041,South Ozone Park,NY,11420.0,7802,
7480987,2010-01-02 12:08:00,89,2998,$13.26,Swipe Transaction,75781,Hobbs,NM,88240.0,5411,
7480988,2010-01-02 12:08:00,190,3851,$8.26,Swipe Transaction,23098,Skokie,IL,60077.0,5812,
7480989,2010-01-02 12:08:00,598,32,$10.44,Swipe Transaction,30170,Franconia,NH,3580.0,5411,
7480991,2010-01-02 12:09:00,393,5873,$433.00,Swipe Transaction,41523,Essex Junction,VT,5452.0,3387,
7480992,2010-01-02 12:09:00,885,5086,$5.46,Swipe Transaction,60569,Marshfield,MO,65706.0,5300,
7480993,2010-01-02 12:09:00,989,4613,$23.93,Swipe Transaction,41983,Chantilly,VA,20152.0,5411,
7480995,2010-01-02 12:10:00,137,5442,$8.43,Swipe Transaction,13097,Johnson City,TN,37604.0,5812,
7480996,2010-01-02 12:10:00,1963,4565,$22.23,Online Transaction,18563,ONLINE,,,4121,
7480997,2010-01-02 12:11:00,229,5942,$15.50,Swipe Transaction,45926,Springville,IA,52336.0,5814,
7480999,2010-01-02 12:11:00,261,30,$40.00,Swipe Transaction,27092,North Las Vegas,NV,89032.0,4829,
7481000,2010-01-02 12:11:00,674,2405,$8.75,Swipe Transaction,75936,San Diego,CA,92105.0,5814,
7481001,2010-01-02 12:11:00,803,1172,$53.56,Swipe Transaction,82981,Turlock,CA,95382.0,5912,
7481002,2010-01-02 12:11:00,1621,5036,$18.60,Swipe Transaction,57414,San Diego,CA,92129.0,5411,
7481003,2010-01-02 12:11:00,1873,4741,$40.00,Swipe Transaction,27092,El Paso,TX,79903.0,4829,
7481004,2010-01-02 12:12:00,696,39,$1.64,Swipe Transaction,46284,Woodmere,NY,11598.0,5411,
7481005,2010-01-02 12:12:00,1731,2797,$12.86,Swipe Transaction,83480,Fontana,CA,92336.0,9402,
7481006,2010-01-02 12:13:00,487,2024,$47.58,Swipe Transaction,10930,Albany,NY,12203.0,5300,
7481007,2010-01-02 12:13:00,631,2596,$7.61,Swipe Transaction,22204,Oklahoma City,OK,73159.0,5541,
7481008,2010-01-02 12:14:00,581,211,$1.79,Swipe Transaction,75781,Kenner,LA,70065.0,5411,
7481009,2010-01-02 12:14:00,1367,3893,$26.89,Swipe Transaction,83480,Green Bay,WI,54302.0,9402,
7481010,2010-01-02 12:14:00,1413,1104,$385.56,Swipe Transaction,26276,Switz City,IN,47465.0,8011,
7481012,2010-01-02 12:14:00,1809,2114,$20.90,Swipe Transaction,59062,Broad Run,VA,20137.0,4121,
7481013,2010-01-02 12:14:00,1874,5789,$-58.00,Swipe Transaction,59935,Miami,FL,33175.0,5499,
7481014,2010-01-02 12:15:00,162,5938,$40.44,Swipe Transaction,39785,West Bloomfield,MI,48322.0,5912,
7481015,2010-01-02 12:15:00,752,5989,$22.30,Swipe Transaction,75781,Nesconset,NY,11767.0,5411,
7481017,2010-01-02 12:16:00,161,5588,$5.22,Swipe Transaction,59935,Waco,TX,76707.0,5499,
7481018,2010-01-02 12:16:00,502,2018,$11.55,Swipe Transaction,87819,Cowansville,PA,16218.0,5812,
7481020,2010-01-02 12:16:00,1686,2617,$4.67,Swipe Transaction,78052,Lafayette,CO,80026.0,5411,
7481021,2010-01-02 12:16:00,1971,4566,$31.17,Swipe Transaction,24823,Oswego,NY,13126.0,7538,
7481023,2010-01-02 12:17:00,605,5061,$1.50,Swipe Transaction,14528,Brooklyn,NY,11211.0,5499,
7481024,2010-01-02 12:17:00,1915,5031,$63.40,Swipe Transaction,15338,Monroe,NY,10950.0,7230,
7481025,2010-01-02 12:17:00,1928,4493,$11.32,Swipe Transaction,35451,Ridgefield,WA,98642.0,5812,
7481026,2010-01-02 12:18:00,428,3842,$41.33,Swipe Transaction,9044,Manchester,NH,3104.0,5310,
7481027,2010-01-02 12:18:00,759,2230,$43.26,Swipe Transaction,602,Franklin,TN,37067.0,5300,
7481030,2010-01-02 12:18:00,1809,2114,$17.89,Swipe Transaction,24504,Delaplane,VA,20144.0,4214,
7481032,2010-01-02 12:19:00,476,1070,$26.98,Swipe Transaction,60569,Bangor,PA,18013.0,5300,
7481034,2010-01-02 12:19:00,1944,1059,$17.52,Swipe Transaction,30123,North Royalton,OH,44133.0,5411,
7481035,2010-01-02 12:20:00,53,3267,$92.00,Swipe Transaction,61195,Sutter Creek,CA,95685.0,5541,
7481036,2010-01-02 12:20:00,563,5074,$13.62,Swipe Transaction,26810,Downingtown,PA,19335.0,5541,
7481037,2010-01-02 12:20:00,581,211,$29.87,Swipe Transaction,82395,Kenner,LA,70062.0,5310,
7481038,2010-01-02 12:21:00,211,3739,$47.29,Online Transaction,73186,ONLINE,,,4814,
7481039,2010-01-02 12:21:00,641,14,$186.63,Swipe Transaction,57477,Columbus,OH,43228.0,8011,
7481040,2010-01-02 12:21:00,1127,3869,$22.23,Online Transaction,39021,ONLINE,,,4784,
7481041,2010-01-02 12:21:00,1654,4276,$80.26,Swipe Transaction,17724,Morris,CT,6763.0,5411,
7481042,2010-01-02 12:21:00,1654,4276,$62.02,Swipe Transaction,43293,Naugatuck,CT,6770.0,5499,
7481043,2010-01-02 12:22:00,211,4746,$2.33,Swipe Transaction,14528,Lake Havasu City,AZ,86404.0,5499,
7481044,2010-01-02 12:22:00,1463,5499,$35.41,Online Transaction,9932,ONLINE,,,5311,
